account_id,customer_name,customer_type,branch,account_open_date,risk_score
A01645,Dipta Ranganathan,Individual,Kolkata,2016-05-15,0.06
A01646,Parth Guha,Shell,Bangalore,2024-12-14,0.67
A01647,Vyanjana Balakrishnan,Individual,Delhi,2020-11-02,0.77
A01648,Aarnav Shankar,Business,Mumbai,2017-12-24,0.29
A01649,Ridhi Mistry,Business,Bangalore,2025-05-29,0.07
A01650,Ekavir Lata,Offshore,Kolkata,2021-12-19,0.51
A01651,Nitara Yogi,Individual,Chennai,2025-06-19,0.14
A01652,Rachita Rattan,Individual,Bangalore,2022-12-06,0.58
A01653,Praneel Samra,Shell,Kolkata,2020-11-22,0.24
A01654,Udant Sant,Business,Delhi,2023-07-10,0.53
A01655,Chaman Jhaveri,Offshore,Chennai,2018-10-10,0.67
A01656,Barkha Gokhale,Offshore,Hyderabad,2016-09-25,0.55
A01657,Tanay More,Individual,Chennai,2025-05-31,0.61
A01658,Siya Maharaj,Offshore,Mumbai,2019-07-06,0.88
A01659,Bhavya Venkataraman,Shell,Delhi,2017-01-03,0.16
A01660,Rachita Saran,Offshore,Delhi,2025-05-31,0.76
A01661,Sara Varma,Offshore,Chennai,2017-09-22,0.32
A01662,William Dugar,Shell,Mumbai,2023-08-04,0.99
A01663,Yahvi Garg,Business,Hyderabad,2024-11-16,0.4
A01664,Anjali Konda,Shell,Chennai,2016-08-29,0.39
A01665,Vinaya Gandhi,Individual,Hyderabad,2018-05-04,0.33
A01666,Mahika Karnik,Shell,Delhi,2017-01-13,0.71
A01667,Tripti Bath,Offshore,Delhi,2018-05-01,0.89
A01668,Nikita Sachdev,Business,Bangalore,2015-11-19,0.33
A01669,Yashodhara Jain,Offshore,Delhi,2019-09-20,0.33
A01670,Reva Saxena,Individual,Delhi,2019-07-09,0.88
A01671,Jack Venkataraman,Offshore,Chennai,2017-09-29,0.74
A01672,Harish Barman,Shell,Bangalore,2017-02-10,0.99
A01673,Zilmil Varty,Individual,Kolkata,2018-09-01,0.16
A01674,Devansh Sem,Shell,Mumbai,2017-04-05,0.3
A01675,Gavin Shenoy,Individual,Bangalore,2017-08-14,0.17
A01676,Upadhriti Vaidya,Business,Mumbai,2024-11-24,0.59
A01677,Meera Balay,Offshore,Hyderabad,2022-02-08,0.37
A01678,Lucky Apte,Shell,Delhi,2023-01-22,0.15
A01679,Jasmit Sen,Shell,Kolkata,2019-10-06,0.93
A01680,Farhan Raghavan,Individual,Mumbai,2019-03-08,0.08
A01681,Oviya Rajagopalan,Individual,Delhi,2020-08-10,0.86
A01682,Ranbir Mutti,Shell,Delhi,2021-05-09,0.99
A01683,Kalpit Dani,Business,Chennai,2021-06-28,0.38
A01684,Isha Kumar,Business,Delhi,2024-04-04,0.44
A01685,Vaishnavi Garde,Shell,Mumbai,2019-12-12,0.86
A01686,Gunbir Gill,Business,Bangalore,2024-08-29,0.2
A01687,Sudiksha Palla,Shell,Delhi,2021-03-18,0.29
A01688,Ayaan Shukla,Shell,Mumbai,2024-10-28,0.06
A01689,Anmol Trivedi,Offshore,Kolkata,2023-01-26,0.95
A01690,Lohit Varkey,Individual,Mumbai,2017-09-01,0.1
A01691,Priya Bhatia,Offshore,Mumbai,2023-10-16,0.2
A01692,Qabil Sharma,Offshore,Kolkata,2016-01-19,0.62
A01693,Gunbir Rajan,Offshore,Mumbai,2016-01-17,0.92
A01694,Yashoda Mangal,Individual,Chennai,2017-10-01,0.38
A01695,Pahal Anand,Offshore,Bangalore,2020-12-19,0.36
A01696,Darika Varkey,Individual,Hyderabad,2016-02-28,0.37
A01697,Mohammed Chokshi,Offshore,Hyderabad,2017-12-28,0.38
A01698,Nathaniel Tak,Shell,Chennai,2025-07-24,0.57
A01699,Anmol Tandon,Individual,Kolkata,2020-09-06,0.87
A01700,Krish Ahluwalia,Individual,Chennai,2015-09-07,0.72
A01701,Wazir Chaudhary,Shell,Mumbai,2022-02-08,0.41
A01702,Vincent Bajwa,Shell,Bangalore,2024-09-13,0.77
A01703,Jairaj Chad,Business,Kolkata,2020-06-04,0.49
A01704,Vanya Bandi,Individual,Delhi,2021-11-06,0.56
A01705,Faqid Thaman,Shell,Kolkata,2022-03-24,0.59
A01706,Sathvik Chatterjee,Offshore,Chennai,2019-09-09,0.64
A01707,Vrinda Kashyap,Shell,Chennai,2021-10-29,0.86
A01708,Elijah Chana,Individual,Chennai,2021-03-20,0.86
A01709,Sathvik Keer,Shell,Kolkata,2019-08-17,0.8
A01710,Tanmayi Subramaniam,Individual,Chennai,2022-01-29,0.06
A01711,Balveer Rajagopal,Shell,Bangalore,2019-12-24,0.81
A01712,Yamini Jhaveri,Shell,Mumbai,2017-07-22,0.43
A01713,Farhan Divan,Individual,Hyderabad,2023-05-03,0.58
A01714,Aradhana Mani,Individual,Chennai,2025-05-30,0.21
A01715,Bhavna Shukla,Shell,Mumbai,2017-03-26,0.58
A01716,Jalsa Arora,Offshore,Bangalore,2016-04-07,0.49
A01717,Baljiwan Banerjee,Individual,Hyderabad,2020-03-05,0.56
A01718,Abhimanyu Batra,Offshore,Bangalore,2016-01-14,0.78
A01719,Chaaya Natarajan,Offshore,Hyderabad,2024-12-22,0.54
A01720,Bhavya Saraf,Offshore,Mumbai,2019-08-05,0.91
A01721,Wriddhish Mahajan,Individual,Chennai,2016-03-13,0.05
A01722,Kiaan Varughese,Business,Chennai,2019-09-21,0.41
A01723,Falan Kade,Shell,Hyderabad,2019-02-11,0.88
A01724,Gaurangi Sridhar,Individual,Chennai,2019-07-25,0.69
A01725,Manthan Hora,Offshore,Delhi,2018-01-20,0.81
A01726,Daksh Dhaliwal,Shell,Hyderabad,2017-07-15,0.73
A01727,Harrison Pathak,Business,Mumbai,2016-01-09,0.56
A01728,Abdul Dutta,Offshore,Kolkata,2019-07-06,0.01
A01729,Devika Nagar,Business,Mumbai,2020-09-13,0.69
A01730,Tara Mukhopadhyay,Business,Kolkata,2019-02-14,0.74
A01731,Zilmil Dutt,Shell,Delhi,2018-05-21,0.25
A01732,Azaan Modi,Individual,Mumbai,2024-02-28,0.79
A01733,Simon Agrawal,Individual,Delhi,2020-07-15,0.31
A01734,Ekapad Krishnan,Individual,Mumbai,2022-06-14,0.12
A01735,Mugdha Mukhopadhyay,Offshore,Mumbai,2022-01-26,0.82
A01736,Ranveer Bala,Shell,Hyderabad,2019-02-16,0.44
A01737,Anvi Deo,Offshore,Delhi,2020-04-11,0.95
A01738,Zinal Dua,Business,Bangalore,2023-06-08,0.03
A01739,Kai Choudhury,Individual,Kolkata,2018-01-14,0.32
A01740,Rohan Karnik,Shell,Mumbai,2020-07-05,0.23
A01741,Praneel Kanda,Individual,Chennai,2022-03-09,0.34
A01742,Benjamin Boase,Shell,Bangalore,2022-05-20,0.51
A01743,Girik Natt,Offshore,Kolkata,2017-02-14,0.04
A01744,Amol Murty,Offshore,Mumbai,2022-08-23,0.09
A01745,Hamsini Kari,Offshore,Delhi,2018-12-15,0.24
A01746,Ranbir Ahluwalia,Shell,Bangalore,2020-06-12,0.63
A01747,Mohammed Anand,Business,Delhi,2016-01-24,0.88
A01748,Chavvi Brar,Business,Chennai,2020-12-04,0.26
A01749,Tara Vohra,Shell,Bangalore,2020-11-04,0.9
A01750,Ladli Kamdar,Individual,Chennai,2025-04-03,0.57
A01751,Neha Shukla,Shell,Hyderabad,2019-10-28,0.34
A01752,Devika Wali,Shell,Kolkata,2018-03-28,0.67
A01753,Fariq Verma,Business,Kolkata,2021-04-21,0.49
A01754,Vanya Ahuja,Individual,Delhi,2020-07-20,0.48
A01755,Thomas Sachdeva,Shell,Kolkata,2023-05-06,0.2
A01756,Oviya Tiwari,Individual,Chennai,2015-09-26,0.86
A01757,Sanya Buch,Shell,Mumbai,2024-01-28,0.08
A01758,Omkaar Rana,Individual,Mumbai,2024-11-01,0.23
A01759,Anay Barad,Individual,Bangalore,2017-02-10,0.32
A01760,Ishanvi Seshadri,Shell,Bangalore,2024-05-30,0.61
A01761,Bhavya Sane,Offshore,Chennai,2023-10-04,0.02
A01762,Anirudh Nadkarni,Offshore,Bangalore,2016-07-18,0.25
A01763,Chandran Ghose,Shell,Chennai,2017-10-04,0.03
A01764,Maanav Mani,Individual,Kolkata,2021-05-25,0.81
A01765,Pushti Koshy,Offshore,Bangalore,2017-11-15,0.87
A01766,Chandani Sha,Individual,Bangalore,2018-05-29,0.53
A01767,Nicholas Savant,Shell,Chennai,2016-03-03,0.64
A01768,Aishani Virk,Individual,Kolkata,2023-03-04,0.31
A01769,Charvi Chaudhary,Offshore,Mumbai,2024-04-15,0.42
A01770,Daksha Menon,Shell,Kolkata,2021-08-08,0.55
A01771,Abhimanyu Sant,Business,Delhi,2020-05-22,0.61
A01772,Ganga Deshmukh,Shell,Hyderabad,2024-02-20,0.25
A01773,Widisha Bhardwaj,Individual,Delhi,2018-06-16,0.43
A01774,Urishilla Goel,Business,Mumbai,2018-10-17,0.96
A01775,Brijesh Venkataraman,Offshore,Mumbai,2020-09-13,0.52
A01776,Zinal Sibal,Shell,Bangalore,2017-06-16,0.58
A01777,Aashi Sachdeva,Individual,Chennai,2021-05-18,0.78
A01778,Samesh Sarna,Offshore,Chennai,2015-09-15,0.84
A01779,Ayush Kamdar,Shell,Mumbai,2021-02-28,0.26
A01780,Ronith Borah,Shell,Mumbai,2020-08-06,0.31
A01781,Jagrati Krishnamurthy,Offshore,Kolkata,2016-09-20,0.99
A01782,Vamakshi Memon,Individual,Chennai,2020-03-21,0.06
A01783,Warda Sangha,Business,Chennai,2025-02-18,0.83
A01784,Maanas Kashyap,Offshore,Bangalore,2019-11-06,0.23
A01785,Urishilla Sandal,Business,Hyderabad,2016-01-01,0.25
A01786,Omya Swamy,Offshore,Chennai,2020-04-05,0.87
A01787,Harish Loke,Offshore,Mumbai,2021-03-05,0.56
A01788,Chaitaly Verma,Shell,Hyderabad,2018-09-10,0.68
A01789,Bhavini Bawa,Offshore,Hyderabad,2021-03-08,0.66
A01790,Viraj Basu,Business,Delhi,2020-02-21,0.27
A01791,Luke Subramanian,Business,Bangalore,2023-09-08,0.98
A01792,Aashi Tara,Shell,Bangalore,2020-04-14,0.75
A01793,Henry Boase,Shell,Delhi,2018-12-09,0.09
A01794,Saksham Manda,Offshore,Bangalore,2021-05-23,0.29
A01795,Amara Jhaveri,Offshore,Hyderabad,2020-07-04,0.12
A01796,Ekapad Sodhi,Individual,Delhi,2021-09-14,0.8
A01797,Maanas Buch,Business,Delhi,2018-10-11,0.77
A01798,Warda Vala,Shell,Kolkata,2016-01-09,0.26
A01799,Manthan Tailor,Shell,Bangalore,2025-02-14,0.58
A01800,Warhi Babu,Individual,Hyderabad,2021-01-05,0.49
A01801,Libni Thakkar,Business,Kolkata,2025-08-17,0.84
A01802,Tanveer Padmanabhan,Shell,Kolkata,2020-11-06,0.33
A01803,Damini Pal,Business,Bangalore,2015-12-20,0.57
A01804,Matthew Nigam,Shell,Hyderabad,2020-11-22,0.76
A01805,Kai Thakur,Individual,Bangalore,2018-03-22,0.03
A01806,Yauvani D’Alia,Shell,Hyderabad,2015-12-26,0.9
A01807,Samesh Subramanian,Individual,Chennai,2022-12-26,0.93
A01808,Yashoda Hans,Offshore,Mumbai,2018-05-21,0.99
A01809,Waida Chandran,Individual,Bangalore,2022-10-30,0.96
A01810,Qasim Dalal,Offshore,Delhi,2021-04-11,0.37
A01811,Arya Devi,Shell,Delhi,2023-07-01,0.84
A01812,Ekavir Cheema,Offshore,Bangalore,2015-12-04,0.81
A01813,Lakshit Kapadia,Business,Chennai,2021-06-22,0.43
A01814,Thomas Varma,Offshore,Kolkata,2021-01-28,0.65
A01815,Rehaan More,Business,Chennai,2022-06-24,0.08
A01816,Warjas Suri,Shell,Bangalore,2019-07-19,0.41
A01817,Sara Ahuja,Shell,Chennai,2023-03-05,0.2
A01818,Nathan Bhasin,Shell,Bangalore,2019-01-31,0.6
A01819,Anthony Warrior,Business,Bangalore,2024-10-29,0.65
A01820,Priya Bahri,Offshore,Kolkata,2019-10-11,0.81
A01821,Ekavir Parmar,Individual,Delhi,2020-08-23,0.85
A01822,Damyanti Comar,Offshore,Kolkata,2018-01-23,0.54
A01823,Ekbal Palan,Individual,Bangalore,2025-08-07,0.27
A01824,Nihal Gandhi,Business,Mumbai,2019-08-16,0.78
A01825,Urvi Bhalla,Individual,Delhi,2020-04-13,0.68
A01826,Bina Choudhury,Offshore,Chennai,2017-07-11,0.65
A01827,Gautami Dubey,Shell,Kolkata,2024-09-03,0.71
A01828,Teerth Dhingra,Individual,Chennai,2022-10-27,0.8
A01829,Abha Krishna,Individual,Mumbai,2017-06-12,0.92
A01830,Avni Lall,Individual,Mumbai,2024-10-04,0.18
A01831,Odika Soni,Business,Hyderabad,2022-10-01,0.23
A01832,Azaan Borah,Offshore,Mumbai,2021-07-16,0.92
A01833,Abha Kapur,Shell,Bangalore,2021-10-11,0.14
A01834,Nitara Sangha,Business,Bangalore,2024-04-26,0.91
A01835,Warhi Om,Business,Chennai,2021-07-29,0.61
A01836,Mason Chada,Individual,Hyderabad,2016-06-25,0.95
A01837,Rayaan Dua,Offshore,Hyderabad,2022-10-23,0.06
A01838,Guneet Tara,Business,Chennai,2023-03-26,0.84
A01839,Rajata Gole,Shell,Delhi,2022-06-05,0.08
A01840,Daksha Majumdar,Shell,Mumbai,2020-05-04,0.23
A01841,Tristan Devi,Shell,Kolkata,2023-10-09,0.16
A01842,Krishna Chandra,Individual,Bangalore,2016-12-22,0.93
A01843,Yadavi Sibal,Offshore,Hyderabad,2021-01-13,0.77
A01844,Patrick Borra,Shell,Kolkata,2015-08-29,0.67
A01845,Damyanti Uppal,Offshore,Hyderabad,2020-07-27,0.64
A01846,Harish Sama,Business,Delhi,2017-07-13,0.22
A01847,Tanish Saraf,Offshore,Bangalore,2015-12-26,0.45
A01848,Yuvraj Mohanty,Shell,Chennai,2020-10-31,0.38
A01849,Ekantika Sandal,Individual,Kolkata,2024-08-22,0.68
A01850,Lakshit Nayar,Shell,Kolkata,2020-01-16,0.99
A01851,Advika Goswami,Shell,Mumbai,2019-12-20,0.28
A01852,Kashvi Khurana,Shell,Kolkata,2016-07-08,0.98
A01853,Qabil Dada,Offshore,Kolkata,2022-05-16,0.03
A01854,Elijah Sahota,Shell,Chennai,2024-10-04,0.01
A01855,Brinda Pau,Shell,Hyderabad,2023-10-01,0.09
A01856,Zarna Lalla,Offshore,Chennai,2025-05-23,0.67
A01857,Hemani Choudhry,Business,Delhi,2017-02-07,0.21
A01858,Balveer Talwar,Shell,Chennai,2020-06-16,0.9
A01859,Finn Mannan,Shell,Mumbai,2022-06-08,0.9
A01860,Aradhana Prabhu,Business,Kolkata,2019-07-22,0.48
A01861,Balveer Chahal,Business,Bangalore,2020-10-04,0.14
A01862,Eiravati Arora,Individual,Hyderabad,2023-01-24,0.01
A01863,Samesh Madan,Individual,Bangalore,2023-11-20,0.64
A01864,Ucchal Contractor,Shell,Bangalore,2019-05-05,0.84
A01865,Chaitanya Chander,Business,Delhi,2024-01-06,0.09
A01866,Turvi Patla,Shell,Kolkata,2017-04-29,0.94
A01867,Henry Borde,Individual,Mumbai,2016-08-22,0.91
A01868,Tristan Gill,Individual,Kolkata,2017-09-05,0.25
A01869,Ekavir Banik,Business,Bangalore,2018-09-13,0.35
A01870,Alexander Das,Individual,Chennai,2022-04-17,0.69
A01871,Charita Narayan,Shell,Chennai,2018-05-12,0.28
A01872,Ojasvi Tara,Shell,Delhi,2015-12-31,0.79
A01873,Neha Mann,Offshore,Mumbai,2020-06-04,0.49
A01874,Balvan Kari,Individual,Bangalore,2022-07-16,0.19
A01875,Jason Bhasin,Individual,Bangalore,2017-06-08,0.87
A01876,Watika Deol,Business,Delhi,2017-03-29,0.64
A01877,Yachana Mangat,Offshore,Hyderabad,2020-01-12,0.25
A01878,Edhitha Soman,Shell,Delhi,2023-09-19,0.0
A01879,Turvi Kata,Shell,Hyderabad,2018-01-17,0.01
A01880,Mason Sangha,Individual,Chennai,2016-06-05,0.16
A01881,Ekanta Talwar,Business,Chennai,2023-03-10,0.54
A01882,Bhavani Mani,Shell,Mumbai,2023-11-26,0.94
A01883,Leena Mani,Individual,Delhi,2018-06-21,0.4
A01884,Nathan Balakrishnan,Individual,Bangalore,2019-04-19,0.08
A01885,Abhiram Deep,Business,Chennai,2020-07-07,0.93
A01886,Qushi Swaminathan,Offshore,Mumbai,2019-10-25,0.29
A01887,Ekbal Bera,Individual,Hyderabad,2021-11-29,0.11
A01888,Triya Nagar,Offshore,Mumbai,2024-03-21,0.65
A01889,Rudra Dugar,Business,Delhi,2020-11-18,0.37
A01890,Samaksh Patel,Business,Mumbai,2025-05-31,0.8
A01891,Ayush Garde,Offshore,Kolkata,2020-09-17,0.4
A01892,Mahika Mistry,Business,Hyderabad,2019-11-15,0.75
A01893,Sneha Ahluwalia,Offshore,Chennai,2022-06-10,0.43
A01894,Krish Shanker,Offshore,Chennai,2022-06-24,0.71
A01895,Gaurav Pingle,Business,Chennai,2019-10-29,0.1
A01896,Avni Suri,Shell,Mumbai,2015-09-04,0.27
A01897,Avi Kapoor,Business,Kolkata,2020-11-10,0.11
A01898,Ojasvi Dalal,Offshore,Kolkata,2024-09-12,0.41
A01899,Jeremiah Badami,Offshore,Bangalore,2019-11-19,0.25
A01900,Vinaya Sidhu,Individual,Delhi,2016-06-22,0.1
A01901,Chanakya Maharaj,Offshore,Delhi,2017-05-10,0.83
A01902,Anjali Choudhry,Individual,Mumbai,2022-10-27,0.29
A01903,Sudiksha Dada,Offshore,Kolkata,2024-03-25,0.51
A01904,Rayaan Saxena,Business,Chennai,2024-02-13,0.29
A01905,Tanveer Dara,Offshore,Hyderabad,2024-10-26,0.39
A01906,Neelima Pau,Shell,Chennai,2015-10-21,0.19
A01907,Triya Issac,Business,Hyderabad,2024-02-04,0.87
A01908,Indira Vyas,Business,Kolkata,2018-10-10,0.45
A01909,Hemangini Tandon,Shell,Hyderabad,2016-04-18,0.79
A01910,Saksham Tank,Shell,Kolkata,2020-03-05,0.14
A01911,Yoshita Golla,Business,Chennai,2025-05-27,0.6
A01912,Vincent Chaudhary,Individual,Chennai,2021-05-21,1.0
A01913,Ethan Rajan,Individual,Mumbai,2025-07-02,0.64
A01914,Wahab Sundaram,Offshore,Mumbai,2023-07-24,0.96
A01915,Qadim Agate,Business,Bangalore,2021-01-27,0.38
A01916,Dakshesh Malhotra,Business,Hyderabad,2020-12-06,0.03
A01917,Netra Om,Individual,Mumbai,2017-10-10,0.29
A01918,Alka Char,Shell,Chennai,2020-11-04,0.97
A01919,Edhitha Mandal,Business,Hyderabad,2023-10-27,0.95
A01920,Frederick Raval,Shell,Chennai,2023-08-18,0.69
A01921,Rachita Prabhu,Individual,Kolkata,2018-01-10,0.6
A01922,Triveni Shroff,Business,Bangalore,2023-09-10,0.73
A01923,Luke Gour,Business,Bangalore,2024-01-16,0.94
A01924,Anvi Dayal,Individual,Kolkata,2019-10-10,0.35
A01925,Bachittar Gole,Individual,Mumbai,2024-05-21,0.89
A01926,Ekanta Kothari,Business,Delhi,2015-11-12,0.3
A01927,Kala Prabhakar,Individual,Kolkata,2021-05-13,0.93
A01928,Nandini Ganguly,Shell,Hyderabad,2019-10-31,0.17
A01929,Girik Sule,Shell,Kolkata,2023-12-02,0.61
A01930,Qabil Apte,Business,Mumbai,2024-02-01,0.21
A01931,Ladli Gulati,Business,Bangalore,2018-09-08,0.75
A01932,Champak Zacharia,Shell,Bangalore,2021-10-13,0.97
A01933,Varsha Devi,Offshore,Chennai,2022-11-15,0.59
A01934,Simon Grover,Individual,Delhi,2024-06-18,0.83
A01935,Vedhika Soni,Offshore,Bangalore,2025-01-27,0.8
A01936,Chaitanya Chaudry,Business,Bangalore,2018-03-22,0.88
A01937,Dev Prasad,Individual,Kolkata,2016-01-20,0.22
A01938,Caleb Grover,Business,Hyderabad,2020-02-27,0.57
A01939,Garima Rajan,Offshore,Delhi,2019-04-26,0.95
A01940,Rajeshri Narang,Business,Bangalore,2019-04-05,0.1
A01941,Nihal Soman,Business,Hyderabad,2024-10-02,0.46
A01942,Yochana Comar,Individual,Mumbai,2017-04-30,0.62
A01943,Charan Bath,Offshore,Chennai,2020-02-19,0.73
A01944,Keya Upadhyay,Business,Delhi,2021-09-26,0.46
A01945,Dalbir Devan,Business,Kolkata,2023-02-20,0.13
A01946,Sara Johal,Offshore,Chennai,2023-12-21,0.34
A01947,Upma Goyal,Business,Kolkata,2017-12-20,0.27
A01948,Mahika Gour,Individual,Kolkata,2021-03-06,0.5
A01949,Janya Vala,Shell,Mumbai,2025-04-29,0.48
A01950,Anjali Wagle,Shell,Hyderabad,2021-03-23,0.23
A01951,Jairaj Barad,Shell,Bangalore,2020-04-08,0.11
A01952,Vasudha Mangal,Business,Hyderabad,2017-08-11,0.61
A01953,Anmol Patel,Shell,Chennai,2018-06-17,0.66
A01954,Arin Narula,Business,Bangalore,2019-04-08,0.46
A01955,Vritti Halder,Shell,Hyderabad,2022-06-21,0.63
A01956,Ekantika Modi,Individual,Bangalore,2020-09-05,0.82
A01957,Sudiksha Peri,Individual,Chennai,2018-04-08,0.03
A01958,Chandran Wable,Shell,Bangalore,2018-08-30,0.69
A01959,Jagat Dey,Individual,Kolkata,2018-11-05,0.4
A01960,Gagan Mahajan,Individual,Kolkata,2023-03-02,0.46
A01961,Oscar Saran,Offshore,Hyderabad,2024-07-12,0.81
A01962,Bishakha Doshi,Individual,Hyderabad,2025-08-19,0.89
A01963,Bhavini Gandhi,Shell,Kolkata,2022-07-22,0.64
A01964,Ayush Srinivas,Offshore,Bangalore,2020-12-26,0.15
A01965,Qarin Bala,Individual,Delhi,2017-11-06,0.24
A01966,Shravya Palla,Business,Delhi,2021-11-20,0.55
A01967,Omaja Uppal,Shell,Chennai,2018-09-28,0.15
A01968,Janya Kothari,Individual,Kolkata,2022-11-23,0.4
A01969,Balvan Handa,Offshore,Hyderabad,2016-02-13,0.62
A01970,Ekaraj Bhattacharyya,Business,Delhi,2021-03-10,0.2
A01971,Theodore Pandit,Individual,Hyderabad,2015-09-19,0.66
A01972,Chaman Pal,Individual,Mumbai,2020-12-30,0.18
A01973,Agastya Khurana,Offshore,Chennai,2015-09-22,0.85
A01974,Triya Pillai,Business,Bangalore,2023-07-06,0.88
A01975,Anusha Dhawan,Individual,Kolkata,2017-08-17,0.92
A01976,Kabir Tak,Business,Chennai,2023-04-26,0.03
A01977,Ekapad Babu,Business,Bangalore,2021-06-08,0.46
A01978,Tarak Rajagopalan,Offshore,Bangalore,2025-07-29,0.26
A01979,Divya Bahri,Offshore,Mumbai,2017-03-07,0.43
A01980,Raksha Dhar,Shell,Bangalore,2017-11-24,0.62
A01981,Jeet Rattan,Shell,Hyderabad,2017-12-21,0.95
A01982,Hamsini Zachariah,Offshore,Kolkata,2025-04-01,0.81
A01983,Vedika Comar,Shell,Delhi,2017-08-14,0.3
A01984,Quincy Grover,Offshore,Bangalore,2024-04-03,0.13
A01985,Caleb Gara,Offshore,Bangalore,2023-01-13,0.74
A01986,Kamya Mitter,Individual,Hyderabad,2024-11-19,0.89
A01987,Lavanya Vyas,Business,Bangalore,2024-09-19,0.6
A01988,Vaishnavi Dube,Offshore,Hyderabad,2022-03-18,0.51
A01989,Xalak Pandey,Offshore,Kolkata,2025-07-09,0.37
A01990,Yug Mangal,Offshore,Mumbai,2022-12-07,0.19
A01991,Charvi Mistry,Shell,Bangalore,2018-09-08,0.08
A01992,Xiti Krishnamurthy,Individual,Bangalore,2021-08-17,0.88
A01993,Balhaar Wadhwa,Shell,Bangalore,2021-01-05,0.49
A01994,Waida Dada,Business,Mumbai,2022-10-22,0.24
A01995,Tanvi Deep,Shell,Chennai,2021-08-28,0.83
A01996,Charan Kakar,Offshore,Kolkata,2017-07-02,0.63
A01997,Rehaan Mittal,Shell,Hyderabad,2022-10-17,0.64
A01998,Reva Dhingra,Individual,Hyderabad,2019-07-14,0.81
A01999,Gaurang Mandal,Individual,Mumbai,2017-12-10,0.81
